datetime,season,workingday,weather,temp,humidity,windspeed,count,company_id
'2012-04-09 08:00:00','2','1',Nice,18.04,30,12.998,617,352
'2012-04-09 09:00:00','2','1',Nice,18.86,31,239.994,286,352
'2012-04-09 10:00:00','2','1',Nice,20.5,27,329.975,178,352
'2012-04-09 11:00:00','2','1',Nice,21.32,27,279.993,223,252
'2012-04-09 12:00:00','2','1',Nice,22.14,28,479.988,280,425
'2012-04-09 13:00:00','2','1',Nice,22.14,28,390.007,281,356
'2012-04-09 14:00:00','2','1',Nice,22.96,28,369.974,218,356
'2012-04-09 15:00:00','2','1',Nice,23.78,28,369.974,255,58
'2012-04-09 16:00:00','2','1',Nice,22.96,30,279.993,391,352
'2012-04-09 17:00:00','2','1',Nice,22.14,32,279.993,632,352
'2012-04-09 18:00:00','2','1',Nice,22.14,34,199.995,646,54
'2012-04-09 19:00:00','2','1',Nice,21.32,34,239.994,421,387
'2012-04-09 20:00:00','2','1',Nice,20.5,36,300.026,276,436
'2012-04-09 21:00:00','2','1',Light rain,19.68,41,279.993,165,387
'2012-04-09 22:00:00','2','1',Cloudy,18.86,41,329.975,108,442
'2012-04-09 23:00:00','2','1',Nice,18.04,44,199.995,67,352
'2012-04-10 00:00:00','2','1',Cloudy,18.04,47,190.012,26,436
'2012-04-10 01:00:00','2','1',Nice,17.22,50,150.013,9,252
'2012-04-10 02:00:00','2','1',Nice,14.76,71,89.981,2,60
'2012-04-10 03:00:00','2','1',Nice,14.76,71,89.981,2,356
'2012-04-10 04:00:00','2','1',Nice,13.94,71,89.981,2,387
'2012-04-10 05:00:00','2','1',Nice,13.94,71,89.981,24,425
'2012-04-10 06:00:00','2','1',Nice,13.94,71,70.015,103,58
'2012-04-10 07:00:00','2','1',Nice,13.94,71,70.015,384,54
'2012-04-10 08:00:00','2','1',Nice,15.58,62,89.981,692,352
'2012-04-10 09:00:00','2','1',Nice,17.22,67,12.998,319,356
'2012-04-10 10:00:00','2','1',Nice,18.86,47,110.014,181,387
'2012-04-10 11:00:00','2','1',Nice,20.5,36,0.0,239,352
'2012-04-10 12:00:00','2','1',Nice,22.14,22,190.012,259,352
'2012-04-10 13:00:00','2','1',Nice,21.32,23,110.014,283,436
'2012-04-10 14:00:00','2','1',Nice,22.14,24,12.998,224,353
'2012-04-10 15:00:00','2','1',Nice,22.96,21,199.995,203,352
'2012-04-10 16:00:00','2','1',Nice,23.78,21,169.979,362,58
'2012-04-10 17:00:00','2','1',Nice,22.96,21,350.008,744,356
'2012-04-10 18:00:00','2','1',Nice,22.14,22,279.993,704,352
'2012-04-10 19:00:00','2','1',Nice,21.32,20,239.994,479,387
'2012-04-10 20:00:00','2','1',Nice,18.86,28,260.027,282,3
'2012-04-10 21:00:00','2','1',Nice,18.04,30,300.026,206,356
'2012-04-10 22:00:00','2','1',Nice,16.4,37,329.975,127,431
'2012-04-10 23:00:00','2','1',Nice,14.76,40,279.993,62,252
'2012-04-11 00:00:00','2','1',Nice,13.94,36,279.993,30,402
'2012-04-11 01:00:00','2','1',Nice,13.94,39,190.012,12,3
'2012-04-11 02:00:00','2','1',Nice,13.12,45,190.012,2,352
'2012-04-11 03:00:00','2','1',Nice,12.3,49,150.013,2,352
'2012-04-11 05:00:00','2','1',Nice,11.48,56,12.998,27,425
'2012-04-11 06:00:00','2','1',Nice,11.48,56,70.015,106,58
'2012-04-11 07:00:00','2','1',Nice,11.48,52,89.981,321,402
'2012-04-11 08:00:00','2','1',Nice,12.3,49,150.013,595,151
'2012-04-11 09:00:00','2','1',Cloudy,13.12,49,199.995,302,252
'2012-04-11 10:00:00','2','1',Cloudy,13.94,49,220.028,153,54
'2012-04-11 11:00:00','2','1',Cloudy,15.58,43,220.028,180,252
'2012-04-11 12:00:00','2','1',Cloudy,14.76,46,260.027,182,431
'2012-04-11 13:00:00','2','1',Cloudy,16.4,40,239.994,163,387
'2012-04-11 14:00:00','2','1',Nice,14.76,57,12.998,135,252
'2012-04-11 15:00:00','2','1',Light rain,15.58,46,150.013,202,387
'2012-04-11 16:00:00','2','1',Nice,18.04,33,199.995,307,353
'2012-04-11 17:00:00','2','1',Nice,17.22,35,260.027,579,442
'2012-04-11 18:00:00','2','1',Light rain,16.4,43,279.993,585,442
'2012-04-11 19:00:00','2','1',Nice,16.4,40,239.994,384,431
'2012-04-11 20:00:00','2','1',Nice,14.76,46,220.028,235,58
'2012-04-11 21:00:00','2','1',Nice,13.94,57,260.027,165,58
'2012-04-11 22:00:00','2','1',Nice,13.94,57,220.028,134,431
'2012-04-11 23:00:00','2','1',Nice,13.94,57,199.995,61,54
'2012-04-12 00:00:00','2','1',Nice,13.12,66,190.012,23,252
'2012-04-12 01:00:00','2','1',Nice,13.12,66,150.013,9,442
'2012-04-12 02:00:00','2','1',Nice,13.12,61,190.012,4,130
'2012-04-12 03:00:00','2','1',Nice,13.12,61,169.979,5,387
'2012-04-12 04:00:00','2','1',Nice,12.3,61,150.013,1,228
'2012-04-12 05:00:00','2','1',Nice,12.3,61,150.013,21,353
'2012-04-12 06:00:00','2','1',Nice,12.3,65,169.979,96,442
'2012-04-12 07:00:00','2','1',Nice,12.3,65,220.028,306,387
'2012-04-12 08:00:00','2','1',Nice,13.12,66,220.028,624,352
'2012-04-12 09:00:00','2','1',Nice,14.76,57,239.994,287,58
'2012-04-12 10:00:00','2','1',Nice,16.4,50,199.995,141,425
'2012-04-12 11:00:00','2','1',Nice,17.22,47,199.995,224,252
'2012-04-12 12:00:00','2','1',Nice,18.86,41,300.026,259,54
'2012-04-12 13:00:00','2','1',Nice,19.68,36,300.026,203,387
'2012-04-12 14:00:00','2','1',Nice,20.5,31,220.028,224,436
'2012-04-12 15:00:00','2','1',Nice,19.68,31,169.979,211,60
'2012-04-12 16:00:00','2','1',Nice,19.68,31,190.012,353,387
'2012-04-12 17:00:00','2','1',Nice,20.5,27,260.027,656,387
'2012-04-12 18:00:00','2','1',Nice,20.5,27,260.027,610,58
'2012-04-12 19:00:00','2','1',Nice,18.86,31,199.995,433,58
'2012-04-12 20:00:00','2','1',Nice,18.04,33,169.979,280,228
'2012-04-12 21:00:00','2','1',Nice,17.22,35,89.981,187,252
'2012-04-12 22:00:00','2','1',Nice,17.22,35,12.998,158,353
'2012-04-12 23:00:00','2','1',Nice,17.22,35,12.998,94,352
'2012-04-13 00:00:00','2','1',Nice,16.4,37,169.979,55,387
'2012-04-13 01:00:00','2','1',Nice,14.76,46,12.998,30,58
'2012-04-13 02:00:00','2','1',Nice,13.94,49,12.998,11,356
'2012-04-13 03:00:00','2','1',Nice,13.94,61,110.014,11,356
'2012-04-13 04:00:00','2','1',Cloudy,13.94,53,89.981,5,356
'2012-04-13 05:00:00','2','1',Cloudy,13.94,53,110.014,21,425
'2012-04-13 06:00:00','2','1',Nice,13.12,57,110.014,84,252
'2012-04-13 07:00:00','2','1',Nice,13.94,61,150.013,296,352
'2012-04-13 08:00:00','2','1',Nice,15.58,46,110.014,563,58
'2012-04-13 09:00:00','2','1',Nice,17.22,41,110.014,330,431
'2012-04-13 10:00:00','2','1',Nice,18.04,38,12.998,192,252
'2012-04-13 11:00:00','2','1',Nice,18.86,36,89.981,233,352
'2012-04-13 12:00:00','2','1',Nice,20.5,31,0.0,322,54
'2012-04-13 13:00:00','2','1',Nice,21.32,27,190.012,358,252
'2012-04-13 14:00:00','2','1',Nice,21.32,27,0.0,348,353
'2012-04-13 15:00:00','2','1',Nice,22.14,28,169.979,352,228
'2012-04-13 16:00:00','2','1',Nice,22.96,26,169.979,463,54
'2012-04-13 17:00:00','2','1',Nice,22.96,24,110.014,738,252
'2012-04-13 18:00:00','2','1',Nice,22.14,26,89.981,671,352
'2012-04-13 19:00:00','2','1',Nice,22.14,24,110.014,427,356
'2012-04-13 20:00:00','2','1',Nice,20.5,29,89.981,286,252
'2012-04-13 21:00:00','2','1',Nice,20.5,36,0.0,189,3
'2012-04-13 22:00:00','2','1',Nice,18.04,62,70.015,215,352
'2012-04-13 23:00:00','2','1',Nice,17.22,62,60.032,198,387
'2012-04-14 00:00:00','2','0',Nice,16.4,58,89.981,96,431
'2012-04-14 01:00:00','2','0',Nice,16.4,58,89.981,70,352
'2012-04-14 02:00:00','2','0',Nice,15.58,66,89.981,56,352
'2012-04-14 03:00:00','2','0',Nice,14.76,66,60.032,32,58
'2012-04-14 04:00:00','2','0',Nice,14.76,71,70.015,14,352
'2012-04-14 05:00:00','2','0',Nice,14.76,66,70.015,7,387
'2012-04-14 06:00:00','2','0',Nice,13.94,76,110.014,21,387
'2012-04-14 07:00:00','2','0',Nice,14.76,71,70.015,64,252
'2012-04-14 08:00:00','2','0',Nice,14.76,71,89.981,160,425
'2012-04-14 09:00:00','2','0',Nice,17.22,54,89.981,265,353
'2012-04-14 10:00:00','2','0',Nice,18.86,51,110.014,406,352
'2012-04-14 11:00:00','2','0',Nice,21.32,45,12.998,564,387
'2012-04-14 12:00:00','2','0',Nice,23.78,35,169.979,678,352
'2012-04-14 13:00:00','2','0',Nice,25.42,33,199.995,678,151
'2012-04-14 14:00:00','2','0',Cloudy,26.24,27,300.026,660,352
'2012-04-14 15:00:00','2','0',Cloudy,26.24,27,239.994,658,387
'2012-04-14 16:00:00','2','0',Cloudy,26.24,27,239.994,582,352
'2012-04-14 17:00:00','2','0',Cloudy,25.42,33,169.979,560,58
'2012-04-14 18:00:00','2','0',Cloudy,25.42,35,150.013,481,442
'2012-04-14 19:00:00','2','0',Cloudy,24.6,40,110.014,459,353
'2012-04-14 20:00:00','2','0',Cloudy,22.96,46,89.981,321,356
'2012-04-14 21:00:00','2','0',Cloudy,22.96,43,89.981,220,54
'2012-04-14 22:00:00','2','0',Cloudy,22.14,52,110.014,212,352
'2012-04-14 23:00:00','2','0',Cloudy,22.14,56,12.998,196,58
'2012-04-15 00:00:00','2','0',Cloudy,22.14,56,12.998,124,387
'2012-04-15 01:00:00','2','0',Cloudy,22.14,56,110.014,106,352
'2012-04-15 02:00:00','2','0',Cloudy,22.14,56,70.015,74,387
'2012-04-15 03:00:00','2','0',Cloudy,21.32,59,89.981,45,353
'2012-04-15 04:00:00','2','0',Cloudy,22.14,52,0.0,12,58
'2012-04-15 05:00:00','2','0',Nice,20.5,68,110.014,10,252
'2012-04-15 06:00:00','2','0',Nice,20.5,63,89.981,16,436
'2012-04-15 07:00:00','2','0',Nice,20.5,63,70.015,46,352
'2012-04-15 08:00:00','2','0',Nice,21.32,59,0.0,97,402
'2012-04-15 09:00:00','2','0',Nice,22.14,56,150.013,251,54
'2012-04-15 10:00:00','2','0',Nice,23.78,53,150.013,421,352
'2012-04-15 11:00:00','2','0',Nice,25.42,46,199.995,528,58
'2012-04-15 12:00:00','2','0',Nice,26.24,44,190.012,635,252
'2012-04-15 13:00:00','2','0',Nice,27.06,44,190.012,681,431
'2012-04-15 14:00:00','2','0',Nice,28.7,39,190.012,628,151
'2012-04-15 15:00:00','2','0',Nice,28.7,39,260.027,617,151
'2012-04-15 16:00:00','2','0',Nice,29.52,39,239.994,616,442
'2012-04-15 17:00:00','2','0',Nice,28.7,42,220.028,623,436
'2012-04-15 18:00:00','2','0',Nice,28.7,42,169.979,479,3
'2012-04-15 19:00:00','2','0',Nice,28.7,42,169.979,379,356
'2012-04-15 20:00:00','2','0',Nice,26.24,50,150.013,291,431
'2012-04-15 21:00:00','2','0',Nice,25.42,57,169.979,229,431
'2012-04-15 22:00:00','2','0',Nice,27.88,44,239.994,134,58
'2012-04-15 23:00:00','2','0',Nice,27.06,50,260.027,90,352
'2012-04-16 00:00:00','2','0',Nice,26.24,53,220.028,41,442
'2012-04-16 01:00:00','2','0',Nice,25.42,61,239.994,28,252
'2012-04-16 02:00:00','2','0',Nice,24.6,64,169.979,14,352
'2012-04-16 03:00:00','2','0',Nice,23.78,68,12.998,8,252
'2012-04-16 04:00:00','2','0',Nice,22.14,77,150.013,6,402
'2012-04-16 05:00:00','2','0',Nice,22.14,77,150.013,38,436
'2012-04-16 06:00:00','2','0',Nice,21.32,83,110.014,133,151
'2012-04-16 07:00:00','2','0',Nice,21.32,83,89.981,387,252
'2012-04-16 08:00:00','2','0',Cloudy,22.96,83,110.014,597,252
'2012-04-16 09:00:00','2','0',Nice,25.42,69,150.013,297,431
'2012-04-16 10:00:00','2','0',Nice,25.42,69,169.979,224,252
'2012-04-16 11:00:00','2','0',Nice,26.24,65,169.979,251,425
'2012-04-16 12:00:00','2','0',Nice,27.88,57,169.979,271,402
'2012-04-16 13:00:00','2','0',Nice,30.34,45,199.995,263,252
'2012-04-16 14:00:00','2','0',Nice,31.16,45,220.028,288,353
'2012-04-16 15:00:00','2','0',Nice,32.8,33,300.026,275,425
'2012-04-16 16:00:00','2','0',Nice,32.8,33,310.009,358,387
'2012-04-16 17:00:00','2','0',Nice,32.8,33,260.027,712,356
'2012-04-16 18:00:00','2','0',Nice,32.8,31,260.027,676,58
'2012-04-16 19:00:00','2','0',Nice,31.16,35,260.027,522,58
'2012-04-16 20:00:00','2','0',Nice,30.34,37,199.995,375,352
'2012-04-16 21:00:00','2','0',Nice,27.88,51,169.979,271,58
'2012-04-16 22:00:00','2','0',Nice,27.88,51,169.979,214,252
'2012-04-16 23:00:00','2','0',Nice,28.7,45,199.995,121,252
'2012-04-17 00:00:00','2','1',Nice,27.06,54,12.998,43,252
'2012-04-17 01:00:00','2','1',Nice,26.24,57,110.014,11,356
'2012-04-17 02:00:00','2','1',Nice,22.96,83,70.015,4,252
'2012-04-17 03:00:00','2','1',Nice,22.96,83,60.032,6,228
'2012-04-17 04:00:00','2','1',Nice,27.06,44,150.013,9,387
'2012-04-17 05:00:00','2','1',Nice,24.6,53,169.979,30,356
'2012-04-17 06:00:00','2','1',Nice,24.6,46,169.979,144,352
'2012-04-17 07:00:00','2','1',Nice,24.6,43,169.979,461,252
'2012-04-17 08:00:00','2','1',Nice,24.6,43,150.013,673,353
'2012-04-17 09:00:00','2','1',Nice,24.6,38,329.975,400,228
'2012-04-17 10:00:00','2','1',Nice,24.6,38,279.993,217,352
'2012-04-17 11:00:00','2','1',Nice,24.6,33,279.993,239,356
'2012-04-17 12:00:00','2','1',Nice,24.6,33,239.994,244,352
'2012-04-17 13:00:00','2','1',Nice,25.42,29,169.979,239,228
'2012-04-17 14:00:00','2','1',Nice,26.24,27,190.012,257,352
'2012-04-17 15:00:00','2','1',Nice,27.06,24,220.028,308,54
'2012-04-17 16:00:00','2','1',Nice,27.88,22,239.994,370,151
'2012-04-17 17:00:00','2','1',Nice,26.24,25,199.995,781,60
'2012-04-17 18:00:00','2','1',Nice,26.24,25,190.012,775,54
'2012-04-17 19:00:00','2','1',Nice,24.6,26,169.979,537,442
'2012-04-17 20:00:00','2','1',Nice,24.6,23,190.012,402,356
'2012-04-17 21:00:00','2','1',Nice,22.96,26,199.995,297,352
'2012-04-17 22:00:00','2','1',Nice,22.14,30,169.979,162,252
'2012-04-17 23:00:00','2','1',Nice,22.14,32,150.013,82,387
'2012-04-18 00:00:00','2','1',Nice,22.14,32,110.014,38,387
'2012-04-18 01:00:00','2','1',Nice,21.32,34,12.998,14,431
'2012-04-18 02:00:00','2','1',Cloudy,20.5,42,12.998,9,58
'2012-04-18 03:00:00','2','1',Cloudy,20.5,42,150.013,6,252
'2012-04-18 04:00:00','2','1',Cloudy,20.5,42,190.012,7,130
'2012-04-18 05:00:00','2','1',Cloudy,20.5,39,190.012,34,252
'2012-04-18 06:00:00','2','1',Cloudy,20.5,39,190.012,134,387
'2012-04-18 07:00:00','2','1',Cloudy,20.5,39,12.998,418,436
'2012-04-18 08:00:00','2','1',Light rain,20.5,39,12.998,576,151
'2012-04-18 09:00:00','2','1',Light rain,19.68,44,199.995,265,352
'2012-04-18 10:00:00','2','1',Light rain,19.68,47,150.013,147,352
'2012-04-18 11:00:00','2','1',Light rain,18.86,47,169.979,119,228
'2012-04-18 12:00:00','2','1',Light rain,18.86,51,70.015,110,58
'2012-04-18 13:00:00','2','1',Light rain,18.86,59,0.0,64,60
'2012-04-18 14:00:00','2','1',Light rain,18.04,72,70.015,51,3
'2012-04-18 15:00:00','2','1',Light rain,17.22,77,12.998,98,352
'2012-04-18 16:00:00','2','1',Cloudy,17.22,77,150.013,235,58
'2012-04-18 17:00:00','2','1',Cloudy,17.22,77,12.998,488,54
'2012-04-18 18:00:00','2','1',Cloudy,17.22,77,0.0,505,58
'2012-04-18 19:00:00','2','1',Cloudy,17.22,77,89.981,368,425
'2012-04-18 20:00:00','2','1',Cloudy,17.22,77,70.015,260,352
'2012-04-18 21:00:00','2','1',Cloudy,17.22,82,60.032,189,431
'2012-04-18 22:00:00','2','1',Cloudy,17.22,77,60.032,162,252
'2012-04-18 23:00:00','2','1',Cloudy,17.22,77,0.0,70,54
'2012-04-19 00:00:00','2','1',Light rain,17.22,77,0.0,25,387
'2012-04-19 01:00:00','2','1',Light rain,17.22,77,70.015,13,58
'2012-04-19 02:00:00','2','1',Cloudy,17.22,77,0.0,6,352
'2012-04-19 03:00:00','2','1',Cloudy,17.22,77,0.0,4,352
'2012-04-19 04:00:00','2','1',Cloudy,17.22,71,0.0,4,436
'2012-04-19 05:00:00','2','1',Nice,16.4,82,0.0,30,252
'2012-04-19 06:00:00','2','1',Cloudy,16.4,82,70.015,120,387
'2012-04-19 07:00:00','2','1',Cloudy,16.4,82,89.981,406,252
'2012-04-19 08:00:00','2','1',Cloudy,17.22,82,70.015,677,387
'2012-04-19 09:00:00','2','1',Cloudy,18.86,72,0.0,301,387
'2012-04-19 10:00:00','2','1',Nice,19.68,63,60.032,189,402
'2012-04-19 11:00:00','2','1',Nice,21.32,48,0.0,229,352
'2012-04-19 12:00:00','2','1',Nice,22.14,49,0.0,264,402
'2012-04-19 13:00:00','2','1',Nice,22.96,46,0.0,238,387
'2012-04-19 14:00:00','2','1',Nice,23.78,43,0.0,237,151
'2012-04-19 15:00:00','2','1',Nice,24.6,43,0.0,262,402
'2012-04-19 16:00:00','2','1',Nice,25.42,41,70.015,387,252
'2012-04-19 17:00:00','2','1',Nice,24.6,43,60.032,748,3
'2012-04-19 18:00:00','2','1',Nice,24.6,43,60.032,776,387
'2012-04-19 19:00:00','2','1',Nice,23.78,46,89.981,586,352
'2012-04-19 20:00:00','2','1',Nice,22.96,49,150.013,404,352
'2012-04-19 21:00:00','2','1',Nice,21.32,55,70.015,267,442
'2012-04-19 22:00:00','2','1',Nice,21.32,59,12.998,248,352
'2012-04-19 23:00:00','2','1',Nice,20.5,63,70.015,144,151
'2012-05-01 00:00:00','2','1',Cloudy,20.5,59,12.998,35,352
'2012-05-01 01:00:00','2','1',Cloudy,20.5,63,89.981,21,425
'2012-05-01 02:00:00','2','1',Cloudy,20.5,72,60.032,8,431
'2012-05-01 03:00:00','2','1',Cloudy,20.5,77,0.0,3,151
'2012-05-01 04:00:00','2','1',Cloudy,21.32,72,60.032,8,54
'2012-05-01 05:00:00','2','1',Cloudy,21.32,72,60.032,17,352
'2012-05-01 06:00:00','2','1',Light rain,21.32,77,70.015,26,352
'2012-05-01 07:00:00','2','1',Cloudy,20.5,94,169.979,169,58
'2012-05-01 08:00:00','2','1',Cloudy,21.32,94,190.012,557,442
'2012-05-01 09:00:00','2','1',Cloudy,22.14,88,12.998,349,356
'2012-05-01 10:00:00','2','1',Nice,25.42,78,169.979,174,58
'2012-05-01 11:00:00','2','1',Cloudy,27.06,65,190.012,229,387
'2012-05-01 12:00:00','2','1',Cloudy,28.7,58,150.013,269,252
'2012-05-01 13:00:00','2','1',Cloudy,29.52,51,150.013,249,436
'2012-05-01 14:00:00','2','1',Cloudy,30.34,48,169.979,204,151
'2012-05-01 15:00:00','2','1',Cloudy,30.34,45,150.013,234,425
'2012-05-01 16:00:00','2','1',Nice,30.34,45,12.998,354,252
'2012-05-01 17:00:00','2','1',Nice,30.34,48,60.032,681,252
'2012-05-01 18:00:00','2','1',Nice,28.7,54,89.981,743,387
'2012-05-01 19:00:00','2','1',Nice,28.7,54,89.981,487,151
'2012-05-01 20:00:00','2','1',Nice,27.06,61,110.014,335,58
'2012-05-01 21:00:00','2','1',Nice,26.24,65,89.981,282,353
'2012-05-01 22:00:00','2','1',Nice,26.24,65,0.0,211,58
'2012-05-01 23:00:00','2','1',Nice,24.6,78,0.0,95,352
'2012-05-02 00:00:00','2','1',Nice,24.6,78,70.015,47,228
'2012-05-02 01:00:00','2','1',Nice,22.96,83,0.0,15,352
'2012-05-02 02:00:00','2','1',Nice,22.96,83,0.0,16,228
'2012-05-02 03:00:00','2','1',Nice,22.96,83,60.032,6,436
'2012-05-02 04:00:00','2','1',Nice,22.14,88,0.0,4,356
'2012-05-02 05:00:00','2','1',Nice,22.14,90,89.981,33,431
'2012-05-02 06:00:00','2','1',Light rain,22.96,84,0.0,120,352
'2012-05-02 07:00:00','2','1',Cloudy,22.14,88,12.998,358,252
'2012-05-02 08:00:00','2','1',Cloudy,22.96,88,0.0,666,54
'2012-05-02 09:00:00','2','1',Cloudy,22.96,88,0.0,315,352
'2012-05-02 10:00:00','2','1',Cloudy,23.78,83,70.015,175,431
'2012-05-02 11:00:00','2','1',Cloudy,23.78,81,89.981,184,387
'2012-05-02 12:00:00','2','1',Cloudy,23.78,83,150.013,245,356
'2012-05-02 13:00:00','2','1',Cloudy,23.78,78,12.998,228,425
'2012-05-02 14:00:00','2','1',Nice,25.42,69,60.032,240,436
'2012-05-02 15:00:00','2','1',Nice,26.24,65,12.998,256,130
'2012-05-02 16:00:00','2','1',Nice,26.24,65,110.014,367,431
'2012-05-02 17:00:00','2','1',Nice,24.6,73,169.979,729,387
'2012-05-02 18:00:00','2','1',Nice,22.96,73,150.013,813,252
'2012-05-02 19:00:00','2','1',Nice,22.14,77,169.979,504,352
'2012-05-02 20:00:00','2','1',Nice,21.32,77,169.979,338,252
'2012-05-02 21:00:00','2','1',Nice,21.32,77,150.013,239,387
'2012-05-02 22:00:00','2','1',Nice,20.5,82,150.013,173,425
'2012-05-02 23:00:00','2','1',Cloudy,20.5,77,169.979,98,228
'2012-05-03 00:00:00','2','1',Cloudy,19.68,82,150.013,90,58
'2012-05-03 01:00:00','2','1',Cloudy,18.86,88,70.015,24,352
'2012-05-03 02:00:00','2','1',Cloudy,18.86,88,89.981,17,352
'2012-05-03 03:00:00','2','1',Cloudy,18.86,88,0.0,6,353
'2012-05-03 04:00:00','2','1',Cloudy,18.86,88,169.979,2,352
'2012-05-03 05:00:00','2','1',Cloudy,18.86,88,169.979,21,353
'2012-05-03 06:00:00','2','1',Cloudy,18.86,88,110.014,136,352
'2012-05-03 07:00:00','2','1',Light rain,18.04,94,70.015,384,58
'2012-05-03 08:00:00','2','1',Light rain,18.86,88,12.998,627,353
'2012-05-03 09:00:00','2','1',Cloudy,19.68,88,70.015,304,54
'2012-05-03 10:00:00','2','1',Cloudy,21.32,77,0.0,168,228
'2012-05-03 11:00:00','2','1',Nice,22.14,77,0.0,201,252
'2012-05-03 12:00:00','2','1',Nice,22.96,73,89.981,301,3
'2012-05-03 13:00:00','2','1',Nice,24.6,69,12.998,265,356
'2012-05-03 14:00:00','2','1',Nice,26.24,65,12.998,204,352
'2012-05-03 15:00:00','2','1',Nice,27.06,61,12.998,283,431
'2012-05-03 16:00:00','2','1',Nice,27.88,57,110.014,370,353
'2012-05-03 17:00:00','2','1',Nice,29.52,54,89.981,704,387
'2012-05-03 18:00:00','2','1',Nice,29.52,58,89.981,706,352
'2012-05-03 19:00:00','2','1',Nice,28.7,61,12.998,522,352
'2012-05-03 20:00:00','2','1',Nice,26.24,73,12.998,420,130
'2012-05-03 21:00:00','2','1',Nice,25.42,78,89.981,299,352
'2012-05-03 22:00:00','2','1',Nice,25.42,78,0.0,246,442
'2012-05-03 23:00:00','2','1',Nice,24.6,83,0.0,121,442
'2012-05-04 00:00:00','2','1',Nice,24.6,78,220.028,89,387
'2012-05-04 01:00:00','2','1',Nice,24.6,78,70.015,48,54
'2012-05-04 02:00:00','2','1',Nice,23.78,83,89.981,11,151
'2012-05-04 03:00:00','2','1',Nice,22.96,88,150.013,14,387
'2012-05-04 04:00:00','2','1',Nice,22.96,88,12.998,4,352
'2012-05-04 05:00:00','2','1',Nice,22.96,88,12.998,24,352
'2012-05-04 06:00:00','2','1',Nice,22.14,94,70.015,135,431
'2012-05-04 07:00:00','2','1',Nice,22.96,88,0.0,356,387
'2012-05-04 08:00:00','2','1',Nice,22.96,88,0.0,618,387
'2012-05-04 09:00:00','2','1',Nice,24.6,78,0.0,294,387
'2012-05-04 10:00:00','2','1',Cloudy,25.42,73,89.981,199,387
'2012-05-04 11:00:00','2','1',Cloudy,28.7,61,0.0,258,252
'2012-05-04 12:00:00','2','1',Light rain,25.42,78,239.994,171,252
'2012-05-04 13:00:00','2','1',Cloudy,26.24,73,0.0,278,352
'2012-05-04 14:00:00','2','1',Cloudy,27.06,74,190.012,242,54
'2012-05-04 15:00:00','2','1',Cloudy,29.52,62,70.015,343,228
'2012-05-04 16:00:00','2','1',Nice,31.16,48,110.014,440,387
'2012-05-04 17:00:00','2','1',Nice,28.7,54,310.009,643,252
'2012-05-04 18:00:00','2','1',Nice,28.7,54,310.009,641,387
'2012-05-04 19:00:00','2','1',Nice,28.7,51,89.981,452,252
'2012-05-04 20:00:00','2','1',Nice,27.88,51,70.015,313,58
'2012-05-04 21:00:00','2','1',Nice,26.24,69,12.998,235,3
'2012-05-04 22:00:00','2','1',Nice,24.6,83,89.981,232,352
'2012-05-04 23:00:00','2','1',Nice,24.6,83,60.032,256,352
'2012-05-05 00:00:00','2','0',Nice,24.6,83,0.0,153,228
'2012-05-05 01:00:00','2','0',Nice,24.6,83,0.0,107,387
'2012-05-05 02:00:00','2','0',Nice,23.78,88,0.0,75,425
'2012-05-05 03:00:00','2','0',Nice,23.78,83,0.0,32,352
'2012-05-05 04:00:00','2','0',Nice,22.96,88,70.015,9,54
'2012-05-05 05:00:00','2','0',Nice,22.96,88,60.032,22,387
'2012-05-05 06:00:00','2','0',Cloudy,22.14,94,0.0,42,352
'2012-05-05 07:00:00','2','0',Nice,22.96,88,0.0,87,436
'2012-05-05 08:00:00','2','0',Nice,23.78,83,60.032,197,252
'2012-05-05 09:00:00','2','0',Nice,25.42,78,70.015,284,402
'2012-05-05 10:00:00','2','0',Nice,27.06,65,89.981,432,352
'2012-05-05 11:00:00','2','0',Nice,28.7,58,60.032,575,436
'2012-05-05 12:00:00','2','0',Nice,29.52,58,70.015,550,442
'2012-05-05 13:00:00','2','0',Nice,30.34,55,89.981,524,58
'2012-05-05 14:00:00','2','0',Light rain,28.7,61,199.995,428,58
'2012-05-05 15:00:00','2','0',Light rain,27.06,74,12.998,541,151
'2012-05-05 16:00:00','2','0',Cloudy,27.88,65,260.027,540,353
'2012-05-05 17:00:00','2','0',Cloudy,27.88,65,199.995,502,252
'2012-05-05 18:00:00','2','0',Cloudy,27.06,69,239.994,434,130
'2012-05-05 19:00:00','2','0',Cloudy,25.42,73,220.028,405,402
'2012-05-05 20:00:00','2','0',Nice,24.6,78,169.979,309,431
'2012-05-05 21:00:00','2','0',Cloudy,23.78,78,150.013,269,228
'2012-05-05 22:00:00','2','0',Cloudy,23.78,78,12.998,217,58
'2012-05-05 23:00:00','2','0',Cloudy,22.96,83,190.012,149,352
'2012-05-06 00:00:00','2','0',Cloudy,22.96,83,89.981,134,352
'2012-05-06 01:00:00','2','0',Cloudy,22.14,83,150.013,121,353
'2012-05-06 02:00:00','2','0',Cloudy,22.14,83,190.012,93,352
'2012-05-06 03:00:00','2','0',Cloudy,22.14,83,12.998,28,54
'2012-05-06 04:00:00','2','0',Light rain,21.32,83,110.014,16,402
